wid,cat_id,raw_outcome,outcome
wbd821e1,ANIMALS,zebra,zebra
wbd821e1,ANIMALS,lion,lion
wbd821e1,ANIMALS,tiger,tiger
wbd821e1,ANIMALS,cheetah,UNK
wbd821e1,ANIMALS,monkey,monkey
wbd821e1,ANIMALS,elephant,elephant
wbd821e1,ANIMALS,giraffe,giraffe
wfab0200,SUBJECTS,Math,UNK
wfab0200,SUBJECTS,Science,UNK
wfab0200,SUBJECTS,Biology,biology
wfab0200,SUBJECTS,Chemistry,chemistry
wfab0200,SUBJECTS,English,english
wfab0200,SPORTS,Football,football
wfab0200,SPORTS,Basketball,basketball
wfab0200,SPORTS,Soccer,soccer
wfab0200,SPORTS,Baseball,baseball
wfab0200,TRANSPORT,Car,car
wfab0200,TRANSPORT,Bus,bus
wfab0200,TRANSPORT,Truck,UNK
wfab0200,TRANSPORT,Plane,plane
wfab0200,TRANSPORT,Boat,boat
wfab0200,TRANSPORT,Bike,UNK
wfab0200,TRANSPORT,Scooter,scooter
wfab0200,ANIMALS,Monkey,monkey
wfab0200,ANIMALS,Ape,UNK
wfab0200,ANIMALS,Cobra,cobra
wfab0200,ANIMALS,Lion,lion
wfab0200,ANIMALS,Jaguar,jaguar
wfab0200,ANIMALS,Hippo,UNK
wfab0200,EUROCITIES,Amsterdam,amsterdam
wfab0200,EUROCITIES,Berlin,UNK
wfab0200,EUROCITIES,London,london
w1e50370,ANIMALS,monkey,monkey
w1e50370,ANIMALS,pig,UNK
w1e50370,ANIMALS,zebra,zebra
w1e50370,EUROCITIES,Paris,paris
w1e50370,EUROCITIES,Amsterdam,amsterdam
w1e50370,EUROCITIES,Edinburgh,UNK
w1e50370,EUROCITIES,Madrid,madrid
w1e50370,EUROCITIES,Berlin,UNK
w1e50370,EUROCITIES,france,UNK
w1e50370,TRANSPORT,car,car
w1e50370,TRANSPORT,plane,plane
w1e50370,TRANSPORT,busbike,UNK
w1e50370,TRANSPORT,jet,UNK
w1e50370,TRANSPORT,van,UNK
w1e50370,TRANSPORT,truck,UNK
w1e50370,SUBJECTS,math,UNK
w1e50370,SUBJECTS,reading,UNK
w1e50370,SUBJECTS,art,UNK
w1e50370,SUBJECTS,music,UNK
w1e50370,SUBJECTS,science,UNK
w1e50370,SUBJECTS,geography ,UNK
w1e50370,SPORTS,football,football
w1e50370,SPORTS,soccer,soccer
w1e50370,SPORTS,wrsestling,UNK
w1e50370,SPORTS,basketvall,basketball
w9909d2d,SUBJECTS,biology,biology
w9909d2d,SUBJECTS,chemistry,chemistry
w9909d2d,SUBJECTS,English,english
w9909d2d,SUBJECTS,neuroscience ,UNK
w9909d2d,EUROCITIES,London ,london
w9909d2d,SPORTS,tennis,tennis
w9909d2d,SPORTS,baseball,baseball
w9909d2d,SPORTS,basketbal ,basketball
w9909d2d,SPORTS,football,football
w9909d2d,SPORTS,soccer,soccer
w9909d2d,SPORTS,volleyball,volleyball
w9909d2d,ANIMALS,zebra,zebra
w9909d2d,ANIMALS,giraffe,giraffe
w9909d2d,ANIMALS,sheep,UNK
w9909d2d,ANIMALS,lion,lion
w9909d2d,ANIMALS,tiger,tiger
w9909d2d,ANIMALS,whale,UNK
w9909d2d,ANIMALS,otter,UNK
w9909d2d,TRANSPORT,car,car
w9909d2d,TRANSPORT,plane,plane
w9909d2d,TRANSPORT,train,train
w9909d2d,TRANSPORT,bike,UNK
w9909d2d,TRANSPORT,walking,UNK
w9909d2d,TRANSPORT,subway,UNK
w9909d2d,TRANSPORT,scooter,scooter
w2bbbc8a,SUBJECTS,math,UNK
w2bbbc8a,SUBJECTS,english,english
w2bbbc8a,SUBJECTS,spanish,spanish
w2bbbc8a,SUBJECTS,s,UNK
w2bbbc8a,TRANSPORT,car,car
w2bbbc8a,TRANSPORT,truck,UNK
w2bbbc8a,TRANSPORT,bus ,bus
w2bbbc8a,TRANSPORT,bike,UNK
w2bbbc8a,EUROCITIES,Berlin,UNK
w2bbbc8a,SPORTS,nba,UNK
w2bbbc8a,SPORTS,baseball,baseball
w2bbbc8a,SPORTS,nfl,UNK
w2bbbc8a,SPORTS,ufc,UNK
w2bbbc8a,ANIMALS,monkey,monkey
w2bbbc8a,ANIMALS,lion,lion
w2bbbc8a,ANIMALS,e,UNK
wc3d8c1b,TRANSPORT,car,car
wc3d8c1b,TRANSPORT,bus,bus
wc3d8c1b,TRANSPORT,train,train
wc3d8c1b,TRANSPORT,bike,UNK
wc3d8c1b,TRANSPORT,horse,UNK
wc3d8c1b,TRANSPORT,camel,UNK
wc3d8c1b,TRANSPORT,truck,UNK
wc3d8c1b,SPORTS,baseball,baseball
wc3d8c1b,SPORTS,football,football
wc3d8c1b,SPORTS,soccer,soccer
wc3d8c1b,SPORTS,tennis,tennis
wc3d8c1b,SPORTS,basketball,basketball
wc3d8c1b,SPORTS,golf,golf
wc3d8c1b,SUBJECTS,biology,biology
wc3d8c1b,SUBJECTS,chemistry,chemistry
wc3d8c1b,SUBJECTS,english,english
wc3d8c1b,SUBJECTS,physics,physics
wc3d8c1b,SUBJECTS,math,UNK
wc3d8c1b,SUBJECTS,sociology,UNK
wc3d8c1b,SUBJECTS,history,history
wc3d8c1b,SUBJECTS,a,UNK
wc3d8c1b,EUROCITIES,paris,paris
wc3d8c1b,EUROCITIES,lisbon,UNK
wc3d8c1b,EUROCITIES,munich,UNK
wc3d8c1b,EUROCITIES,berlin,UNK
wc3d8c1b,EUROCITIES,london,london
wc3d8c1b,EUROCITIES,manchester,UNK
wc3d8c1b,EUROCITIES,enidburough,UNK
wc3d8c1b,ANIMALS,zebra,zebra
wc3d8c1b,ANIMALS,lion,lion
wc3d8c1b,ANIMALS,camel,UNK
wc3d8c1b,ANIMALS,money,UNK
wc3d8c1b,ANIMALS,ape,UNK
wc3d8c1b,ANIMALS,snake,UNK
wc3d8c1b,ANIMALS,bird,UNK
wc3d8c1b,ANIMALS,eagle,UNK
wc3d8c1b,ANIMALS,emu,UNK
wf6615db,EUROCITIES,Amsterdam,amsterdam
wf6615db,EUROCITIES,Paris,paris
wf6615db,EUROCITIES,Stockholm,UNK
wf6615db,SUBJECTS,Math,UNK
wf6615db,SUBJECTS,Calculus,calculus
wf6615db,SUBJECTS,Geometry,geometry
wf6615db,SUBJECTS,Spelling,UNK
wf6615db,SUBJECTS,E,UNK
wf6615db,TRANSPORT,Car,car
wf6615db,TRANSPORT,Bus,bus
wf6615db,TRANSPORT,Train,train
wf6615db,TRANSPORT,Scooter,scooter
wf6615db,TRANSPORT,Motorcycle,UNK
wf6615db,TRANSPORT,Bi,UNK
wf6615db,ANIMALS,Lion,lion
wf6615db,ANIMALS,Tiger,tiger
wf6615db,ANIMALS,Bear,UNK
wf6615db,ANIMALS,Cougar,UNK
wf6615db,ANIMALS,Panda,panda
wf6615db,ANIMALS,Grizzly,UNK
wf6615db,ANIMALS,Hipp,UNK
wf6615db,SPORTS,Boxing,boxing
wf6615db,SPORTS,Bowling,bowling
wf6615db,SPORTS,Soccer,soccer
wf6615db,SPORTS,Football,football
wf6615db,SPORTS,Basketball,basketball
wf6615db,SPORTS,Baseball,baseball
wf6615db,SPORTS,Hoc,UNK
w6eb4b72,TRANSPORT,car,car
w6eb4b72,TRANSPORT,bike,UNK
w6eb4b72,TRANSPORT,train,train
w6eb4b72,TRANSPORT,bus,bus
w6eb4b72,TRANSPORT,airplane,UNK
w6eb4b72,TRANSPORT,boat,boat
w6eb4b72,SPORTS,basketball,basketball
w6eb4b72,SPORTS,soccer,soccer
w6eb4b72,SPORTS,football,football
w6eb4b72,SPORTS,hockey,UNK
w6eb4b72,SPORTS,tennis,tennis
w6eb4b72,SPORTS,baseball,baseball
w6eb4b72,SUBJECTS,mathematics,UNK
w6eb4b72,SUBJECTS,english,english
w6eb4b72,SUBJECTS,social studies,UNK
w6eb4b72,SUBJECTS,science,UNK
w6eb4b72,SUBJECTS,health,UNK
w6eb4b72,SUBJECTS,art,UNK
w6eb4b72,SUBJECTS,music,UNK
w6eb4b72,SUBJECTS,health,UNK
w6eb4b72,SUBJECTS,physic,UNK
w6eb4b72,EUROCITIES,london,london
w6eb4b72,EUROCITIES,paris,paris
w6eb4b72,EUROCITIES,amsterdam,amsterdam
w6eb4b72,EUROCITIES,birmingham,UNK
w6eb4b72,EUROCITIES,mard,UNK
w6eb4b72,ANIMALS,giraffe,giraffe
w6eb4b72,ANIMALS,gorilla,gorilla
w6eb4b72,ANIMALS,lion,lion
w6eb4b72,ANIMALS,tiger,tiger
w6eb4b72,ANIMALS,zebra,zebra
w6eb4b72,ANIMALS,ele,UNK
wa83374e,EUROCITIES,amsterdam,amsterdam
wa83374e,EUROCITIES,paris,paris
wa83374e,EUROCITIES,london,london
wa83374e,SPORTS,rugby,rugby
wa83374e,SPORTS,football,football
wa83374e,SPORTS,volleyball,volleyball
wa83374e,SPORTS,soccer,soccer
wa83374e,SPORTS,archery,UNK
wa83374e,SPORTS,swimming,UNK
wa83374e,ANIMALS,pig,UNK
wa83374e,ANIMALS,giraffe,giraffe
wa83374e,ANIMALS,lion,lion
wa83374e,ANIMALS,penguins,UNK
wa83374e,ANIMALS,sea walrus,UNK
wa83374e,ANIMALS,dolphin,UNK
wa83374e,SUBJECTS,english,english
wa83374e,SUBJECTS,math,UNK
wa83374e,SUBJECTS,geometry,geometry
wa83374e,SUBJECTS,social stduies,UNK
wa83374e,SUBJECTS,history,history
wa83374e,SUBJECTS,science,UNK
wa83374e,SUBJECTS,biology,biology
wa83374e,SUBJECTS,chemistry,chemistry
wa83374e,TRANSPORT,car,car
wa83374e,TRANSPORT,bus,bus
wa83374e,TRANSPORT,train,train
wa83374e,TRANSPORT,bike,UNK
wa83374e,TRANSPORT,tram,UNK
wa83374e,TRANSPORT,trolley,UNK
wa83374e,TRANSPORT,airplane,UNK
wcfbe69a,SUBJECTS,geology,UNK
wcfbe69a,SUBJECTS,anthro[oplogy,UNK
wcfbe69a,SUBJECTS,psycjology,UNK
wcfbe69a,EUROCITIES,madrid,madrid
wcfbe69a,EUROCITIES,paris,paris
wcfbe69a,EUROCITIES,mannheim,UNK
wcfbe69a,EUROCITIES,amster,UNK
wcfbe69a,ANIMALS,zebra,zebra
wcfbe69a,ANIMALS,water buffalo,UNK
wcfbe69a,ANIMALS,lion,lion
wcfbe69a,ANIMALS,hyena,UNK
wcfbe69a,TRANSPORT,car ,car
wcfbe69a,TRANSPORT,truc,UNK
wcfbe69a,TRANSPORT, bus,bus
wcfbe69a,TRANSPORT, train,train
wcfbe69a,TRANSPORT,plabe,plane
wcfbe69a,TRANSPORT,scooter,scooter
wcfbe69a,SPORTS,football ,football
wcfbe69a,SPORTS,basketball,basketball
wcfbe69a,SPORTS,baseball,baseball
wcfbe69a,SPORTS,cricket,cricket
w5000995,SPORTS,baseball,baseball
w5000995,SPORTS,soccer,soccer
w5000995,SPORTS,hockey,UNK
w5000995,SPORTS,golf,golf
w5000995,SPORTS,basketball,basketball
w5000995,SPORTS,gymnastics,UNK
w5000995,EUROCITIES,paris,paris
w5000995,EUROCITIES,lisbon,UNK
w5000995,EUROCITIES,barcelona,UNK
w5000995,EUROCITIES,munich,UNK
w5000995,EUROCITIES,berlin,UNK
w5000995,EUROCITIES,london,london
w5000995,TRANSPORT,car,car
w5000995,TRANSPORT,walk,UNK
w5000995,TRANSPORT,bike,UNK
w5000995,TRANSPORT,train,train
w5000995,TRANSPORT,plane,plane
w5000995,TRANSPORT,bus,bus
w5000995,TRANSPORT,hoverboard,UNK
w5000995,ANIMALS,lion,lion
w5000995,ANIMALS,elephant,elephant
w5000995,ANIMALS,zebra,zebra
w5000995,ANIMALS,alligator,UNK
w5000995,ANIMALS,donkey,UNK
w5000995,ANIMALS,pig,UNK
w5000995,ANIMALS,hippo,UNK
w5000995,ANIMALS,gira,UNK
w5000995,SUBJECTS,science,UNK
w5000995,SUBJECTS,math,UNK
w5000995,SUBJECTS,history,history
w5000995,SUBJECTS,scoial studies,UNK
w5000995,SUBJECTS,philosphoy,UNK
w5000995,SUBJECTS,neuroscience,UNK
w5000995,SUBJECTS,chemistry,chemistry
wee82eb0,ANIMALS,Tigers,UNK
wee82eb0,ANIMALS,Lions,UNK
wee82eb0,ANIMALS,Elephants,UNK
wee82eb0,ANIMALS,Giraffes,UNK
wee82eb0,ANIMALS,Hippos,UNK
wee82eb0,ANIMALS,Monkeys,UNK
wee82eb0,EUROCITIES,Paris,paris
wee82eb0,EUROCITIES,Krakow,UNK
wee82eb0,EUROCITIES,London,london
wee82eb0,EUROCITIES,Frankfur,UNK
wee82eb0,SPORTS,Basketball,basketball
wee82eb0,SPORTS,Baseball,baseball
wee82eb0,SPORTS,Hockey,UNK
wee82eb0,SPORTS,Football,football
wee82eb0,SUBJECTS,Math,UNK
wee82eb0,SUBJECTS,Literature,UNK
wee82eb0,SUBJECTS,Chemistry,chemistry
wee82eb0,SUBJECTS,Social Sciences,UNK
wee82eb0,TRANSPORT,Trains,UNK
wee82eb0,TRANSPORT,Autos,UNK
wee82eb0,TRANSPORT,Buses,UNK
wee82eb0,TRANSPORT,Bikes,UNK
wee82eb0,TRANSPORT,Motorcycles,UNK
wcc8d711,SUBJECTS,english,english
wcc8d711,SUBJECTS,spanish,spanish
wcc8d711,SUBJECTS,math,UNK
wcc8d711,SUBJECTS,calculus,calculus
wcc8d711,SUBJECTS,bio,UNK
wcc8d711,ANIMALS,zebra,zebra
wcc8d711,ANIMALS,tiger,tiger
wcc8d711,ANIMALS,monkey,monkey
wcc8d711,ANIMALS,gorilla,gorilla
wcc8d711,ANIMALS,turtlr,UNK
wcc8d711,ANIMALS,ostruc,UNK
wcc8d711,EUROCITIES,liverpool,UNK
wcc8d711,EUROCITIES,england,UNK
wcc8d711,EUROCITIES,venice,venice
wcc8d711,SPORTS,baseball,baseball
wcc8d711,SPORTS,football,football
wcc8d711,SPORTS,spccer,soccer
wcc8d711,SPORTS,basketball,basketball
wcc8d711,SPORTS,mma,UNK
wcc8d711,SPORTS,ufc,UNK
wcc8d711,SPORTS,wmo,UNK
wcc8d711,TRANSPORT,bus,bus
wcc8d711,TRANSPORT,car,car
wcc8d711,TRANSPORT,truck,UNK
wcc8d711,TRANSPORT,bmotorcycle,UNK
wcc8d711,TRANSPORT,scooter,scooter
waef543d,SUBJECTS,math ,UNK
waef543d,SUBJECTS,science,UNK
waef543d,SUBJECTS,physics,physics
waef543d,TRANSPORT,bus,bus
waef543d,TRANSPORT,car,car
waef543d,TRANSPORT,walking,UNK
waef543d,TRANSPORT,bike,UNK
waef543d,SPORTS,baseball,baseball
waef543d,SPORTS,football,football
waef543d,SPORTS,soccer,soccer
waef543d,SPORTS,bas,UNK
waef543d,ANIMALS,tiger,tiger
waef543d,ANIMALS,kangaroo,kangaroo
waef543d,ANIMALS,bear,UNK
waef543d,ANIMALS,r,UNK
waef543d,EUROCITIES,paris,paris
waef543d,EUROCITIES,madrid,madrid
waef543d,EUROCITIES,londom,london
wfc6816b,EUROCITIES,Rome,rome
wfc6816b,EUROCITIES,Paris,paris
wfc6816b,EUROCITIES,Berlin,UNK
wfc6816b,EUROCITIES,Eng,UNK
wfc6816b,SUBJECTS,Geography,UNK
wfc6816b,SUBJECTS,English,english
wfc6816b,SUBJECTS,Chemistry ,chemistry
wfc6816b,SPORTS,Baseball,baseball
wfc6816b,SPORTS,basketball,basketball
wfc6816b,SPORTS,football,football
wfc6816b,SPORTS,tennis,tennis
wfc6816b,TRANSPORT,car,car
wfc6816b,TRANSPORT,truck,UNK
wfc6816b,TRANSPORT,bike,UNK
wfc6816b,TRANSPORT,bus,bus
wfc6816b,TRANSPORT,airplane,UNK
wfc6816b,TRANSPORT,scooter,scooter
wfc6816b,ANIMALS,lion,lion
wfc6816b,ANIMALS,tiger,tiger
wfc6816b,ANIMALS,bear,UNK
wfc6816b,ANIMALS,bird,UNK
wfc6816b,ANIMALS,snake,UNK
wfc6816b,ANIMALS,cheetah,UNK
w319a0e1,ANIMALS,tigers,UNK
w319a0e1,ANIMALS,koalas,UNK
w319a0e1,ANIMALS,lions,UNK
w319a0e1,ANIMALS,bears,UNK
w319a0e1,ANIMALS,birds,UNK
w319a0e1,SPORTS,basketball,basketball
w319a0e1,SPORTS,baseball,baseball
w319a0e1,SPORTS,soccer,soccer
w319a0e1,SPORTS,football,football
w319a0e1,SPORTS,rugby,rugby
w319a0e1,SPORTS,hockey,UNK
w319a0e1,SPORTS,ten,UNK
w319a0e1,EUROCITIES,Paris,paris
w319a0e1,EUROCITIES,Amsterdam,amsterdam
w319a0e1,EUROCITIES,Prague,UNK
w319a0e1,EUROCITIES,Nice,UNK
w319a0e1,EUROCITIES,Berlin,UNK
w319a0e1,SUBJECTS,Math,UNK
w319a0e1,SUBJECTS,Biology,biology
w319a0e1,SUBJECTS,Physics,physics
w319a0e1,SUBJECTS,English,english
w319a0e1,SUBJECTS,Spanish,spanish
w319a0e1,SUBJECTS,History,history
w319a0e1,TRANSPORT,Car,car
w319a0e1,TRANSPORT,Bike,UNK
w319a0e1,TRANSPORT,Motorcycle,UNK
w319a0e1,TRANSPORT,scootere,scooter
w319a0e1,TRANSPORT,planee,plane
w50039bb,ANIMALS,Zebra,zebra
w50039bb,ANIMALS,Giraffe,giraffe
w50039bb,ANIMALS,Elephant,elephant
w50039bb,ANIMALS,Lion,lion
w50039bb,SUBJECTS,Math,UNK
w50039bb,SUBJECTS,English,english
w50039bb,SUBJECTS,Science,UNK
w50039bb,SUBJECTS,Social Studies,UNK
w50039bb,SUBJECTS,PE,UNK
w50039bb,SUBJECTS,Musi,UNK
w50039bb,TRANSPORT,Bus,bus
w50039bb,TRANSPORT,Car,car
w50039bb,TRANSPORT,Taxi,UNK
w50039bb,TRANSPORT,Uber,UNK
w50039bb,TRANSPORT,Lyft,UNK
w50039bb,TRANSPORT,Plane,plane
w50039bb,TRANSPORT,Helipcoppter,helicopter
w50039bb,SPORTS,Soccer,soccer
w50039bb,SPORTS,Basketball,basketball
w50039bb,SPORTS,Tennis,tennis
w50039bb,SPORTS,Swimming,UNK
w50039bb,SPORTS,Racketba;l,UNK
w50039bb,EUROCITIES,Paris,paris
w50039bb,EUROCITIES,London,london
w50039bb,EUROCITIES,Amsterdam,amsterdam
w50039bb,EUROCITIES,Madrid,madrid
wc51e67b,TRANSPORT,bus,bus
wc51e67b,TRANSPORT,train,train
wc51e67b,TRANSPORT,car,car
wc51e67b,TRANSPORT,bike,UNK
wc51e67b,TRANSPORT,scooter,scooter
wc51e67b,TRANSPORT,on foot,UNK
wc51e67b,TRANSPORT,plane,plane
wc51e67b,TRANSPORT,boat,boat
wc51e67b,TRANSPORT,kayak,UNK
wc51e67b,EUROCITIES,paris,paris
wc51e67b,EUROCITIES,rome,rome
wc51e67b,EUROCITIES,london,london
wc51e67b,EUROCITIES,berlin,UNK
wc51e67b,ANIMALS,lion,lion
wc51e67b,ANIMALS,tiger,tiger
wc51e67b,ANIMALS,bear,UNK
wc51e67b,ANIMALS,polar bear,UNK
wc51e67b,ANIMALS,panda,panda
wc51e67b,ANIMALS,giraffe,giraffe
wc51e67b,SUBJECTS,english,english
wc51e67b,SUBJECTS,math,UNK
wc51e67b,SUBJECTS,science,UNK
wc51e67b,SUBJECTS,chemistry,chemistry
wc51e67b,SUBJECTS,calculus,calculus
wc51e67b,SUBJECTS,gym,UNK
wc51e67b,SPORTS,soccer,soccer
wc51e67b,SPORTS,baseball,baseball
wc51e67b,SPORTS,basketball,basketball
wc51e67b,SPORTS,football,football
wbc2e3bc,SPORTS,Soccer,soccer
wbc2e3bc,SPORTS,footbal,UNK
wbc2e3bc,SPORTS,baseball,baseball
wbc2e3bc,SPORTS,tennis,tennis
wbc2e3bc,SPORTS,golf,golf
wbc2e3bc,SPORTS,basketball,basketball
wbc2e3bc,TRANSPORT,cars,UNK
wbc2e3bc,TRANSPORT,trains,UNK
wbc2e3bc,TRANSPORT,planes,UNK
wbc2e3bc,TRANSPORT,bikes,UNK
wbc2e3bc,TRANSPORT,motorcycles,UNK
wbc2e3bc,EUROCITIES,Paris,paris
wbc2e3bc,EUROCITIES,London,london
wbc2e3bc,EUROCITIES,Reykjavik,UNK
wbc2e3bc,EUROCITIES,Sicily,UNK
wbc2e3bc,ANIMALS,Lions,UNK
wbc2e3bc,ANIMALS,Tigers,UNK
wbc2e3bc,ANIMALS,Bears,UNK
wbc2e3bc,ANIMALS,Zebras,UNK
wbc2e3bc,ANIMALS,Monkeys,UNK
wbc2e3bc,ANIMALS,Elephants,UNK
wbc2e3bc,SUBJECTS,math,UNK
wbc2e3bc,SUBJECTS,english,english
wbc2e3bc,SUBJECTS,science,UNK
w5332db0,ANIMALS,horse,UNK
w5332db0,ANIMALS,giraffe,giraffe
w5332db0,ANIMALS,elephant,elephant
w5332db0,TRANSPORT,car,car
w5332db0,TRANSPORT,truck,UNK
w5332db0,TRANSPORT,taxi,UNK
w5332db0,TRANSPORT,bus,bus
w5332db0,EUROCITIES,paris,paris
w5332db0,EUROCITIES,rome,rome
w5332db0,EUROCITIES,engl,UNK
w5332db0,SUBJECTS,math,UNK
w5332db0,SUBJECTS,english,english
w5332db0,SUBJECTS,history,history
w5332db0,SUBJECTS,algebra,algebra
w5332db0,SPORTS,soccer,soccer
w5332db0,SPORTS,baseball,baseball
w5332db0,SPORTS,football,football
w5332db0,SPORTS,basketball,basketball
wcf11388,SUBJECTS,"math'science histroy biology chemistry,",UNK
wcf11388,SPORTS,football,football
wcf11388,SPORTS,baseball,baseball
wcf11388,SPORTS,tennis,tennis
wcf11388,SPORTS,soccar,soccer
wcf11388,SPORTS,basketbal,basketball
wcf11388,EUROCITIES,paris,paris
wcf11388,EUROCITIES,london,london
wcf11388,EUROCITIES,amsterdam,amsterdam
wcf11388,EUROCITIES,dublin,UNK
wcf11388,ANIMALS,zebra,zebra
wcf11388,ANIMALS,elephant,elephant
wcf11388,ANIMALS,giraff,giraffe
wcf11388,ANIMALS,chimp,UNK
wcf11388,ANIMALS,whal,UNK
wcf11388,TRANSPORT,train,train
wcf11388,TRANSPORT,plane,plane
wcf11388,TRANSPORT,auto,UNK
wcf11388,TRANSPORT,bus,bus
wcf11388,TRANSPORT,bike,UNK
wcf11388,TRANSPORT,motercycle,UNK
wcf11388,TRANSPORT,balloon,UNK
w4c76cf9,SUBJECTS,math,UNK
w4c76cf9,SUBJECTS,science,UNK
w4c76cf9,SUBJECTS,history,history
w4c76cf9,SUBJECTS,english,english
w4c76cf9,SPORTS,baseball,baseball
w4c76cf9,SPORTS,football,football
w4c76cf9,SPORTS,basketball,basketball
w4c76cf9,SPORTS,soccer,soccer
w4c76cf9,SPORTS,hockey,UNK
w4c76cf9,SPORTS,ten,UNK
w4c76cf9,TRANSPORT,car,car
w4c76cf9,TRANSPORT,bus,bus
w4c76cf9,TRANSPORT,train,train
w4c76cf9,TRANSPORT,bike,UNK
w4c76cf9,TRANSPORT,motorcycle,UNK
w4c76cf9,EUROCITIES,paris,paris
w4c76cf9,EUROCITIES,london,london
w4c76cf9,EUROCITIES,amsterdam,amsterdam
w4c76cf9,EUROCITIES,rome,rome
w4c76cf9,ANIMALS,monkey,monkey
w4c76cf9,ANIMALS,elephant,elephant
w4c76cf9,ANIMALS,gorilla,gorilla
wab341e8,TRANSPORT,car,car
wab341e8,TRANSPORT, train ,train
wab341e8,TRANSPORT,bus ,bus
wab341e8,TRANSPORT,ferry ,UNK
wab341e8,TRANSPORT,skateboard ,skateboard
wab341e8,TRANSPORT,scoote,scooter
wab341e8,SUBJECTS,English,english
wab341e8,SUBJECTS,French',french
wab341e8,SUBJECTS,science,UNK
wab341e8,SUBJECTS,history,history
wab341e8,SUBJECTS,math,UNK
wab341e8,SUBJECTS,bio,UNK
wab341e8,SPORTS,hockey,UNK
wab341e8,SPORTS,tennis,tennis
wab341e8,SPORTS,soccer,soccer
wab341e8,SPORTS,football,football
wab341e8,SPORTS,volleyball ,volleyball
wab341e8,SPORTS,basketball,basketball
wab341e8,EUROCITIES,London,london
wab341e8,EUROCITIES,france,UNK
wab341e8,EUROCITIES,italy,UNK
wab341e8,EUROCITIES,germany,UNK
wab341e8,ANIMALS,giraffe,giraffe
wab341e8,ANIMALS, monkey,monkey
wab341e8,ANIMALS,lizard,UNK
wab341e8,ANIMALS,snake,UNK
wab341e8,ANIMALS,hippo,UNK
wab341e8,ANIMALS,e,UNK
w744046e,SPORTS,hockey,UNK
w744046e,SPORTS,tennis,tennis
w744046e,SPORTS,basketball,basketball
w744046e,SPORTS,baseball,baseball
w744046e,SPORTS,lacrosse,UNK
w744046e,SPORTS,socc,UNK
w744046e,TRANSPORT,car,car
w744046e,TRANSPORT,bus,bus
w744046e,TRANSPORT,train,train
w744046e,TRANSPORT,sled,UNK
w744046e,TRANSPORT,plane,plane
w744046e,TRANSPORT,carriage,UNK
w744046e,SUBJECTS,history,history
w744046e,SUBJECTS,english,english
w744046e,SUBJECTS,politics,UNK
w744046e,SUBJECTS,math,UNK
w744046e,EUROCITIES,paris,paris
w744046e,EUROCITIES,london,london
w744046e,EUROCITIES,berlin,UNK
w744046e,EUROCITIES,vienna,vienna
w744046e,EUROCITIES,venice,venice
w744046e,EUROCITIES,rome,rome
w744046e,ANIMALS,lion,lion
w744046e,ANIMALS,tiger,tiger
w744046e,ANIMALS,bear,UNK
w744046e,ANIMALS,emu,UNK
w744046e,ANIMALS,flamingo,UNK
w4fac0c2,SUBJECTS,math,UNK
w4fac0c2,SUBJECTS,reading,UNK
w4fac0c2,SUBJECTS,science,UNK
w4fac0c2,SUBJECTS,history,history
w4fac0c2,SUBJECTS,s,UNK
w4fac0c2,TRANSPORT,bus,bus
w4fac0c2,TRANSPORT,airplane,UNK
w4fac0c2,TRANSPORT,car,car
w4fac0c2,TRANSPORT,truck,UNK
w4fac0c2,TRANSPORT,bicycle,bicycle
w4fac0c2,TRANSPORT,boat,boat
w4fac0c2,TRANSPORT,scooter,scooter
w4fac0c2,TRANSPORT,horse,UNK
w4fac0c2,TRANSPORT,carr,UNK
w4fac0c2,ANIMALS,zebra,zebra
w4fac0c2,ANIMALS,elephant,elephant
w4fac0c2,ANIMALS,giraffe,giraffe
w4fac0c2,ANIMALS,monkey,monkey
w4fac0c2,ANIMALS,gorilla,gorilla
w4fac0c2,ANIMALS,koala bear,UNK
w4fac0c2,SPORTS,baseball,baseball
w4fac0c2,SPORTS,hockey,UNK
w4fac0c2,SPORTS,football,football
w4fac0c2,SPORTS,tennis,tennis
w4fac0c2,SPORTS,golf,golf
w4fac0c2,EUROCITIES,amsterdam,amsterdam
w4fac0c2,EUROCITIES,paris,paris
w4fac0c2,EUROCITIES,athens,athens
wc484592,ANIMALS,bear,UNK
wc484592,ANIMALS,lion,lion
wc484592,ANIMALS,tiger,tiger
wc484592,ANIMALS,giraffe,giraffe
wc484592,ANIMALS,monkey,monkey
wc484592,ANIMALS,otter,UNK
wc484592,ANIMALS,penguin,UNK
wc484592,ANIMALS,seal,UNK
wc484592,ANIMALS,hippo,UNK
wc484592,ANIMALS,camel,UNK
wc484592,EUROCITIES,berlin,UNK
wc484592,EUROCITIES,paris,paris
wc484592,EUROCITIES,london,london
wc484592,EUROCITIES,belgium,UNK
wc484592,EUROCITIES,g,UNK
wc484592,SPORTS,soccer,soccer
wc484592,SPORTS,football,football
wc484592,SPORTS,baseball,baseball
wc484592,SPORTS,lacrosse,UNK
wc484592,SPORTS,tennis,tennis
wc484592,SPORTS,swimming,UNK
wc484592,SPORTS,diving,UNK
wc484592,TRANSPORT,train,train
wc484592,TRANSPORT,bus,bus
wc484592,TRANSPORT,boat,boat
wc484592,TRANSPORT,ship,UNK
wc484592,TRANSPORT,car,car
wc484592,TRANSPORT,bicycle,bicycle
wc484592,TRANSPORT,scooter,scooter
