wid,outcome,evaluation,cat_id,scenario,control,order,considered,evaluation_z,abs_eval,abs_eval_z,accessibility
w1ed134a,lizard,3,ANIMALS,animals (intimate),low,NA,FALSE,1.1294973174590028,3,-0.9644645296379001,0.031578947368421054
w1ed134a,snake,-6,ANIMALS,animals (intimate),low,NA,FALSE,-0.40698486337591605,6,-0.025159944251423597,0.12631578947368421
w1ed134a,crocodile,-7,ANIMALS,animals (intimate),low,NA,FALSE,-0.577705105690907,7,0.28794158421073524,0.021052631578947368
w1ed134a,horse,5,ANIMALS,animals (intimate),low,NA,FALSE,1.4709378020889847,5,-0.3382614727135824,0.031578947368421054
w1ed134a,monkey,7,ANIMALS,animals (intimate),low,NA,FALSE,1.8123782867189668,7,0.28794158421073524,0.4105263157894737
w1ed134a,alligator,-6,ANIMALS,animals (intimate),low,NA,FALSE,-0.40698486337591605,6,-0.025159944251423597,0.021052631578947368
w1ed134a,fish,0,ANIMALS,animals (intimate),low,NA,FALSE,0.6173365905140299,0,-1.9037691150243765,0.031578947368421054
w1ed134a,kangaroo,5,ANIMALS,animals (intimate),low,NA,FALSE,1.4709378020889847,5,-0.3382614727135824,0.05263157894736842
w1ed134a,meerkat,5,ANIMALS,animals (intimate),low,NA,FALSE,1.4709378020889847,5,-0.3382614727135824,0.031578947368421054
w1ed134a,tiger,-5,ANIMALS,animals (intimate),low,NA,FALSE,-0.23626462106092505,5,-0.3382614727135824,0.5789473684210527
w1ed134a,turtle,4,ANIMALS,animals (intimate),low,NA,FALSE,1.3002175597739938,4,-0.6513630011757412,0.021052631578947368
w1ed134a,sea lion,2,ANIMALS,animals (intimate),low,NA,FALSE,0.9587770751440119,2,-1.277566058100059,0.021052631578947368
w1ed134a,koala,4,ANIMALS,animals (intimate),low,NA,FALSE,1.3002175597739938,4,-0.6513630011757412,0.031578947368421054
w1ed134a,polar bear,-4,ANIMALS,animals (intimate),low,NA,FALSE,-0.06554437874593406,4,-0.6513630011757412,0.05263157894736842
w1ed134a,penguin,7,ANIMALS,animals (intimate),low,NA,FALSE,1.8123782867189668,7,0.28794158421073524,0.10526315789473684
w1ed134a,zebra,2,ANIMALS,animals (intimate),low,NA,FALSE,0.9587770751440119,2,-1.277566058100059,0.5473684210526316
w1ed134a,lion,4,ANIMALS,animals (intimate),low,NA,FALSE,1.3002175597739938,4,-0.6513630011757412,0.7789473684210526
w1ed134a,lemur,3,ANIMALS,animals (intimate),low,NA,FALSE,1.1294973174590028,3,-0.9644645296379001,0.05263157894736842
w1ed134a,hippo,-7,ANIMALS,animals (intimate),low,NA,FALSE,-0.577705105690907,7,0.28794158421073524,0.042105263157894736
w1ed134a,frog,-4,ANIMALS,animals (intimate),low,NA,FALSE,-0.06554437874593406,4,-0.6513630011757412,0.031578947368421054
w1ed134a,rhinoceros,-5,ANIMALS,animals (intimate),low,NA,FALSE,-0.23626462106092505,5,-0.3382614727135824,0.05263157894736842
w1ed134a,cheetah,-2,ANIMALS,animals (intimate),low,NA,FALSE,0.2758961058840479,2,-1.277566058100059,0.021052631578947368
w1ed134a,tennis,-7,SPORTS,sports (season),low,NA,FALSE,-0.577705105690907,7,0.28794158421073524,0.3473684210526316
w1ed134a,volleyball,-7,SPORTS,sports (season),low,NA,FALSE,-0.577705105690907,7,0.28794158421073524,0.07368421052631578
w1ed134a,lacrosse,-7,SPORTS,sports (season),low,NA,FALSE,-0.577705105690907,7,0.28794158421073524,0.042105263157894736
w1ed134a,baseball,-10,SPORTS,sports (season),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.7684210526315789
w1ed134a,golf,-10,SPORTS,sports (season),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.14736842105263157
w1ed134a,soccer,-7,SPORTS,sports (season),low,NA,FALSE,-0.577705105690907,7,0.28794158421073524,0.7684210526315789
w1ed134a,boxing,2,SPORTS,sports (season),low,NA,FALSE,0.9587770751440119,2,-1.277566058100059,0.042105263157894736
w1ed134a,cricket,-10,SPORTS,sports (season),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.05263157894736842
w1ed134a,rugby,-10,SPORTS,sports (season),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.11578947368421053
w1ed134a,archery,-10,SPORTS,sports (season),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.021052631578947368
w1ed134a,skiing,-8,SPORTS,sports (season),low,NA,FALSE,-0.7484253480058979,8,0.601043112672894,0.042105263157894736
w1ed134a,snowboarding,-8,SPORTS,sports (season),low,NA,FALSE,-0.7484253480058979,8,0.601043112672894,0.042105263157894736
w1ed134a,swimming,-10,SPORTS,sports (season),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.09473684210526316
w1ed134a,fencing,-10,SPORTS,sports (season),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.021052631578947368
w1ed134a,gymnastics,-10,SPORTS,sports (season),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.031578947368421054
w1ed134a,diving,-10,SPORTS,sports (season),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.021052631578947368
w1ed134a,football,5,SPORTS,sports (season),low,NA,FALSE,1.4709378020889847,5,-0.3382614727135824,0.8842105263157894
w1ed134a,bowling,-10,SPORTS,sports (season),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.021052631578947368
w1ed134a,figure skating,-10,SPORTS,sports (season),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.08421052631578947
w1ed134a,hockey,-6,SPORTS,sports (season),low,NA,FALSE,-0.40698486337591605,6,-0.025159944251423597,0.5157894736842106
w1ed134a,wrestling,-10,SPORTS,sports (season),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.042105263157894736
w1ed134a,softball,-10,SPORTS,sports (season),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.06315789473684211
w1ed134a,track,-10,SPORTS,sports (season),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.042105263157894736
w1ed134a,mixed martial arts,5,SPORTS,sports (season),low,NA,FALSE,1.4709378020889847,5,-0.3382614727135824,0.042105263157894736
w1ed134a,basketball,4,SPORTS,sports (season),low,NA,FALSE,1.3002175597739938,4,-0.6513630011757412,0.631578947368421
w1ed134a,philosophy,-2,SUBJECTS,subjects (school),low,NA,FALSE,0.2758961058840479,2,-1.277566058100059,0.031578947368421054
w1ed134a,german,-10,SUBJECTS,subjects (school),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.021052631578947368
w1ed134a,geology,-7,SUBJECTS,subjects (school),low,NA,FALSE,-0.577705105690907,7,0.28794158421073524,0.021052631578947368
w1ed134a,religion,-5,SUBJECTS,subjects (school),low,NA,FALSE,-0.23626462106092505,5,-0.3382614727135824,0.021052631578947368
w1ed134a,french,4,SUBJECTS,subjects (school),low,NA,FALSE,1.3002175597739938,4,-0.6513630011757412,0.042105263157894736
w1ed134a,literature,-2,SUBJECTS,subjects (school),low,NA,FALSE,0.2758961058840479,2,-1.277566058100059,0.12631578947368421
w1ed134a,engineering,-10,SUBJECTS,subjects (school),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.021052631578947368
w1ed134a,music,-1,SUBJECTS,subjects (school),low,NA,FALSE,0.4466163481990389,1,-1.5906675865622177,0.042105263157894736
w1ed134a,english,-1,SUBJECTS,subjects (school),low,NA,FALSE,0.4466163481990389,1,-1.5906675865622177,0.7052631578947368
w1ed134a,calculus,-4,SUBJECTS,subjects (school),low,NA,FALSE,-0.06554437874593406,4,-0.6513630011757412,0.021052631578947368
w1ed134a,math,-8,SUBJECTS,subjects (school),low,NA,FALSE,-0.7484253480058979,8,0.601043112672894,0.8736842105263158
w1ed134a,geography,-7,SUBJECTS,subjects (school),low,NA,FALSE,-0.577705105690907,7,0.28794158421073524,0.05263157894736842
w1ed134a,economics,-7,SUBJECTS,subjects (school),low,NA,FALSE,-0.577705105690907,7,0.28794158421073524,0.021052631578947368
w1ed134a,physics,-7,SUBJECTS,subjects (school),low,NA,FALSE,-0.577705105690907,7,0.28794158421073524,0.10526315789473684
w1ed134a,art,2,SUBJECTS,subjects (school),low,NA,FALSE,0.9587770751440119,2,-1.277566058100059,0.12631578947368421
w1ed134a,biology,-7,SUBJECTS,subjects (school),low,NA,FALSE,-0.577705105690907,7,0.28794158421073524,0.24210526315789474
w1ed134a,political science,1,SUBJECTS,subjects (school),low,NA,FALSE,0.788056832829021,1,-1.5906675865622177,0.031578947368421054
w1ed134a,spanish,-10,SUBJECTS,subjects (school),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.10526315789473684
w1ed134a,algebra,-10,SUBJECTS,subjects (school),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.06315789473684211
w1ed134a,history,-10,SUBJECTS,subjects (school),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.4842105263157895
w1ed134a,psychology,-10,SUBJECTS,subjects (school),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.07368421052631578
w1ed134a,latin,-10,SUBJECTS,subjects (school),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.031578947368421054
w1ed134a,geometry,-10,SUBJECTS,subjects (school),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.042105263157894736
w1ed134a,computer science,-10,SUBJECTS,subjects (school),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.021052631578947368
w1ed134a,statistics,-10,SUBJECTS,subjects (school),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.021052631578947368
w1ed134a,sociology,-10,SUBJECTS,subjects (school),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.021052631578947368
w1ed134a,chemistry,-10,SUBJECTS,subjects (school),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.18947368421052632
w1ed134a,science,-10,SUBJECTS,subjects (school),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.6631578947368421
w1ed134a,car,10,TRANSPORT,vehicles (commute),low,NA,FALSE,2.32453901366394,10,1.2272461695972117,0.9789473684210527
w1ed134a,trolley,-4,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.06554437874593406,4,-0.6513630011757412,0.042105263157894736
w1ed134a,skateboard,-7,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.577705105690907,7,0.28794158421073524,0.11578947368421053
w1ed134a,walking,-9,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.9191455903208889,9,0.9141446411350529,0.3684210526315789
w1ed134a,unicycle,-10,TRANSPORT,vehicles (commute),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.021052631578947368
w1ed134a,taxi,1,TRANSPORT,vehicles (commute),low,NA,FALSE,0.788056832829021,1,-1.5906675865622177,0.08421052631578947
w1ed134a,scooter,-7,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.577705105690907,7,0.28794158421073524,0.2
w1ed134a,boat,-10,TRANSPORT,vehicles (commute),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.3473684210526316
w1ed134a,truck,5,TRANSPORT,vehicles (commute),low,NA,FALSE,1.4709378020889847,5,-0.3382614727135824,0.16842105263157894
w1ed134a,horse,3,TRANSPORT,vehicles (commute),low,NA,FALSE,1.1294973174590028,3,-0.9644645296379001,0.021052631578947368
w1ed134a,airplane,-1,TRANSPORT,vehicles (commute),low,NA,FALSE,0.4466163481990389,1,-1.5906675865622177,0.7368421052631579
w1ed134a,train,-7,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.577705105690907,7,0.28794158421073524,0.8210526315789474
w1ed134a,subway,-7,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.577705105690907,7,0.28794158421073524,0.11578947368421053
w1ed134a,moped,-3,TRANSPORT,vehicles (commute),low,NA,FALSE,0.10517586356905691,3,-0.9644645296379001,0.021052631578947368
w1ed134a,helicopter,10,TRANSPORT,vehicles (commute),low,NA,FALSE,2.32453901366394,10,1.2272461695972117,0.042105263157894736
w1ed134a,bicycle,-3,TRANSPORT,vehicles (commute),low,NA,FALSE,0.10517586356905691,3,-0.9644645296379001,0.6842105263157895
w1ed134a,tram,-5,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.23626462106092505,5,-0.3382614727135824,0.042105263157894736
w1ed134a,ship,-10,TRANSPORT,vehicles (commute),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.031578947368421054
w1ed134a,motorcycle,-10,TRANSPORT,vehicles (commute),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.12631578947368421
w1ed134a,uber,4,TRANSPORT,vehicles (commute),low,NA,FALSE,1.3002175597739938,4,-0.6513630011757412,0.021052631578947368
w1ed134a,bus,-8,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.7484253480058979,8,0.601043112672894,0.7894736842105263
w1ed134a,ferry,-10,TRANSPORT,vehicles (commute),low,NA,FALSE,-1.0898658326358799,10,1.2272461695972117,0.021052631578947368
w1f77713,otter,10,ANIMALS,animals (bubble),high,1,TRUE,0.7917224494927873,10,0.8772986867656521,0.021052631578947368
w1f77713,dolphin,10,ANIMALS,animals (bubble),high,2,TRUE,0.7917224494927873,10,0.8772986867656521,0.031578947368421054
w1f77713,hippo,10,ANIMALS,animals (bubble),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.042105263157894736
w1f77713,turtle,4,ANIMALS,animals (bubble),high,NA,FALSE,-0.3775907066811755,4,-0.9479171569077791,0.021052631578947368
w1f77713,wolf,3,ANIMALS,animals (bubble),high,NA,FALSE,-0.5724762327101692,3,-1.2521197975200178,0.042105263157894736
w1f77713,shark,5,ANIMALS,animals (bubble),high,NA,FALSE,-0.1827051806521817,5,-0.6437145162955406,0.021052631578947368
w1f77713,polar bear,4,ANIMALS,animals (bubble),high,NA,FALSE,-0.3775907066811755,4,-0.9479171569077791,0.05263157894736842
w1f77713,crocodile,2,ANIMALS,animals (bubble),high,NA,FALSE,-0.767361758739163,2,-1.5563224381322562,0.021052631578947368
w1f77713,seal,8,ANIMALS,animals (bubble),high,NA,FALSE,0.4019513974347997,8,0.2688934055411751,0.042105263157894736
w1f77713,bird,4,ANIMALS,animals (bubble),high,NA,FALSE,-0.3775907066811755,4,-0.9479171569077791,0.042105263157894736
w1f77713,fish,-8,ANIMALS,animals (bubble),high,NA,FALSE,-2.716217019029101,8,0.2688934055411751,0.031578947368421054
w1f77713,tiger,10,ANIMALS,animals (bubble),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.5789473684210527
w1f77713,alligator,2,ANIMALS,animals (bubble),high,NA,FALSE,-0.767361758739163,2,-1.5563224381322562,0.021052631578947368
w1f77713,lemur,3,ANIMALS,animals (bubble),high,NA,FALSE,-0.5724762327101692,3,-1.2521197975200178,0.05263157894736842
w1f77713,sea lion,4,ANIMALS,animals (bubble),high,NA,FALSE,-0.3775907066811755,4,-0.9479171569077791,0.021052631578947368
w1f77713,meerkat,4,ANIMALS,animals (bubble),high,NA,FALSE,-0.3775907066811755,4,-0.9479171569077791,0.031578947368421054
w1f77713,ostrich,6,ANIMALS,animals (bubble),high,NA,FALSE,0.012180345376812111,6,-0.33951187568330204,0.042105263157894736
w1f77713,kangaroo,6,ANIMALS,animals (bubble),high,NA,FALSE,0.012180345376812111,6,-0.33951187568330204,0.05263157894736842
w1f77713,rhinoceros,6,ANIMALS,animals (bubble),high,NA,FALSE,0.012180345376812111,6,-0.33951187568330204,0.05263157894736842
w1f77713,koala,3,ANIMALS,animals (bubble),high,NA,FALSE,-0.5724762327101692,3,-1.2521197975200178,0.031578947368421054
w1f77713,cheetah,10,ANIMALS,animals (bubble),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.021052631578947368
w1f77713,flamingo,4,ANIMALS,animals (bubble),high,NA,FALSE,-0.3775907066811755,4,-0.9479171569077791,0.06315789473684211
w1f77713,gorilla,7,ANIMALS,animals (bubble),high,NA,FALSE,0.2070658714058059,7,-0.03530923507106348,0.17894736842105263
w1f77713,frog,-7,ANIMALS,animals (bubble),high,NA,FALSE,-2.5213314930001074,7,-0.03530923507106348,0.031578947368421054
w1f77713,llama,2,ANIMALS,animals (bubble),high,NA,FALSE,-0.767361758739163,2,-1.5563224381322562,0.021052631578947368
w1f77713,snake,-1,ANIMALS,animals (bubble),high,NA,FALSE,-1.3520183368261445,1,-1.860525078744495,0.12631578947368421
w1f77713,lion,9,ANIMALS,animals (bubble),high,NA,FALSE,0.5968369234637935,9,0.5730960461534136,0.7789473684210526
w1f77713,bear,0,ANIMALS,animals (bubble),high,NA,FALSE,-1.1571328107971506,0,-2.1647277193567334,0.35789473684210527
w1f77713,leopard,9,ANIMALS,animals (bubble),high,NA,FALSE,0.5968369234637935,9,0.5730960461534136,0.031578947368421054
w1f77713,monkey,10,ANIMALS,animals (bubble),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.4105263157894737
w1f77713,panda,6,ANIMALS,animals (bubble),high,NA,FALSE,0.012180345376812111,6,-0.33951187568330204,0.14736842105263157
w1f77713,giraffe,8,ANIMALS,animals (bubble),high,NA,FALSE,0.4019513974347997,8,0.2688934055411751,0.4631578947368421
w1f77713,lizard,-6,ANIMALS,animals (bubble),high,NA,FALSE,-2.3264459669711135,6,-0.33951187568330204,0.031578947368421054
w1f77713,zebra,5,ANIMALS,animals (bubble),high,NA,FALSE,-0.1827051806521817,5,-0.6437145162955406,0.5473684210526316
w1f77713,horse,0,ANIMALS,animals (bubble),high,NA,FALSE,-1.1571328107971506,0,-2.1647277193567334,0.031578947368421054
w1f77713,elephant,6,ANIMALS,animals (bubble),high,NA,FALSE,0.012180345376812111,6,-0.33951187568330204,0.4631578947368421
w1f77713,penguin,0,ANIMALS,animals (bubble),high,NA,FALSE,-1.1571328107971506,0,-2.1647277193567334,0.10526315789473684
w1f77713,football,10,SPORTS,sports (silence),high,1,TRUE,0.7917224494927873,10,0.8772986867656521,0.8842105263157894
w1f77713,wrestling,4,SPORTS,sports (silence),high,NA,FALSE,-0.3775907066811755,4,-0.9479171569077791,0.042105263157894736
w1f77713,mixed martial arts,4,SPORTS,sports (silence),high,NA,FALSE,-0.3775907066811755,4,-0.9479171569077791,0.042105263157894736
w1f77713,lacrosse,10,SPORTS,sports (silence),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.042105263157894736
w1f77713,snowboarding,8,SPORTS,sports (silence),high,NA,FALSE,0.4019513974347997,8,0.2688934055411751,0.042105263157894736
w1f77713,soccer,10,SPORTS,sports (silence),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.7684210526315789
w1f77713,softball,10,SPORTS,sports (silence),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.06315789473684211
w1f77713,gymnastics,-6,SPORTS,sports (silence),high,NA,FALSE,-2.3264459669711135,6,-0.33951187568330204,0.031578947368421054
w1f77713,rugby,10,SPORTS,sports (silence),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.11578947368421053
w1f77713,basketball,0,SPORTS,sports (silence),high,NA,FALSE,-1.1571328107971506,0,-2.1647277193567334,0.631578947368421
w1f77713,golf,10,SPORTS,sports (silence),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.14736842105263157
w1f77713,baseball,9,SPORTS,sports (silence),high,NA,FALSE,0.5968369234637935,9,0.5730960461534136,0.7684210526315789
w1f77713,archery,10,SPORTS,sports (silence),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.021052631578947368
w1f77713,skiing,8,SPORTS,sports (silence),high,NA,FALSE,0.4019513974347997,8,0.2688934055411751,0.042105263157894736
w1f77713,diving,0,SPORTS,sports (silence),high,NA,FALSE,-1.1571328107971506,0,-2.1647277193567334,0.021052631578947368
w1f77713,hockey,10,SPORTS,sports (silence),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.5157894736842106
w1f77713,track,10,SPORTS,sports (silence),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.042105263157894736
w1f77713,volleyball,10,SPORTS,sports (silence),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.07368421052631578
w1f77713,cricket,10,SPORTS,sports (silence),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.05263157894736842
w1f77713,bowling,10,SPORTS,sports (silence),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.021052631578947368
w1f77713,boxing,6,SPORTS,sports (silence),high,NA,FALSE,0.012180345376812111,6,-0.33951187568330204,0.042105263157894736
w1f77713,tennis,10,SPORTS,sports (silence),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.3473684210526316
w1f77713,figure skating,-7,SPORTS,sports (silence),high,NA,FALSE,-2.5213314930001074,7,-0.03530923507106348,0.08421052631578947
w1f77713,fencing,10,SPORTS,sports (silence),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.021052631578947368
w1f77713,swimming,8,SPORTS,sports (silence),high,NA,FALSE,0.4019513974347997,8,0.2688934055411751,0.09473684210526316
w1f77713,religion,-2,SUBJECTS,subjects (magic),high,NA,FALSE,-1.5469038628551381,2,-1.5563224381322562,0.021052631578947368
w1f77713,english,4,SUBJECTS,subjects (magic),high,NA,FALSE,-0.3775907066811755,4,-0.9479171569077791,0.7052631578947368
w1f77713,chemistry,8,SUBJECTS,subjects (magic),high,NA,FALSE,0.4019513974347997,8,0.2688934055411751,0.18947368421052632
w1f77713,geography,8,SUBJECTS,subjects (magic),high,NA,FALSE,0.4019513974347997,8,0.2688934055411751,0.05263157894736842
w1f77713,algebra,8,SUBJECTS,subjects (magic),high,NA,FALSE,0.4019513974347997,8,0.2688934055411751,0.06315789473684211
w1f77713,statistics,8,SUBJECTS,subjects (magic),high,NA,FALSE,0.4019513974347997,8,0.2688934055411751,0.021052631578947368
w1f77713,philosophy,7,SUBJECTS,subjects (magic),high,NA,FALSE,0.2070658714058059,7,-0.03530923507106348,0.031578947368421054
w1f77713,literature,8,SUBJECTS,subjects (magic),high,NA,FALSE,0.4019513974347997,8,0.2688934055411751,0.12631578947368421
w1f77713,engineering,10,SUBJECTS,subjects (magic),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.021052631578947368
w1f77713,geology,3,SUBJECTS,subjects (magic),high,NA,FALSE,-0.5724762327101692,3,-1.2521197975200178,0.021052631578947368
w1f77713,music,10,SUBJECTS,subjects (magic),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.042105263157894736
w1f77713,german,0,SUBJECTS,subjects (magic),high,NA,FALSE,-1.1571328107971506,0,-2.1647277193567334,0.021052631578947368
w1f77713,latin,1,SUBJECTS,subjects (magic),high,NA,FALSE,-0.9622472847681569,1,-1.860525078744495,0.031578947368421054
w1f77713,art,9,SUBJECTS,subjects (magic),high,NA,FALSE,0.5968369234637935,9,0.5730960461534136,0.12631578947368421
w1f77713,computer science,10,SUBJECTS,subjects (magic),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.021052631578947368
w1f77713,history,10,SUBJECTS,subjects (magic),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.4842105263157895
w1f77713,psychology,10,SUBJECTS,subjects (magic),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.07368421052631578
w1f77713,french,10,SUBJECTS,subjects (magic),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.042105263157894736
w1f77713,calculus,9,SUBJECTS,subjects (magic),high,NA,FALSE,0.5968369234637935,9,0.5730960461534136,0.021052631578947368
w1f77713,spanish,10,SUBJECTS,subjects (magic),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.10526315789473684
w1f77713,math,10,SUBJECTS,subjects (magic),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.8736842105263158
w1f77713,science,9,SUBJECTS,subjects (magic),high,NA,FALSE,0.5968369234637935,9,0.5730960461534136,0.6631578947368421
w1f77713,physics,9,SUBJECTS,subjects (magic),high,NA,FALSE,0.5968369234637935,9,0.5730960461534136,0.10526315789473684
w1f77713,sociology,3,SUBJECTS,subjects (magic),high,NA,FALSE,-0.5724762327101692,3,-1.2521197975200178,0.021052631578947368
w1f77713,political science,7,SUBJECTS,subjects (magic),high,NA,FALSE,0.2070658714058059,7,-0.03530923507106348,0.031578947368421054
w1f77713,biology,9,SUBJECTS,subjects (magic),high,NA,FALSE,0.5968369234637935,9,0.5730960461534136,0.24210526315789474
w1f77713,economics,10,SUBJECTS,subjects (magic),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.021052631578947368
w1f77713,geometry,9,SUBJECTS,subjects (magic),high,NA,FALSE,0.5968369234637935,9,0.5730960461534136,0.042105263157894736
w1f77713,car,-10,TRANSPORT,vehicles (veto),high,1,TRUE,-3.1059880710870886,10,0.8772986867656521,0.9789473684210527
w1f77713,airplane,9,TRANSPORT,vehicles (veto),high,2,TRUE,0.5968369234637935,9,0.5730960461534136,0.7368421052631579
w1f77713,bicycle,10,TRANSPORT,vehicles (veto),high,3,TRUE,0.7917224494927873,10,0.8772986867656521,0.6842105263157895
w1f77713,walking,-10,TRANSPORT,vehicles (veto),high,NA,FALSE,-3.1059880710870886,10,0.8772986867656521,0.3684210526315789
w1f77713,scooter,0,TRANSPORT,vehicles (veto),high,NA,FALSE,-1.1571328107971506,0,-2.1647277193567334,0.2
w1f77713,bus,10,TRANSPORT,vehicles (veto),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.7894736842105263
w1f77713,uber,10,TRANSPORT,vehicles (veto),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.021052631578947368
w1f77713,horse,10,TRANSPORT,vehicles (veto),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.021052631578947368
w1f77713,skateboard,10,TRANSPORT,vehicles (veto),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.11578947368421053
w1f77713,ship,-4,TRANSPORT,vehicles (veto),high,NA,FALSE,-1.936674914913126,4,-0.9479171569077791,0.031578947368421054
w1f77713,boat,10,TRANSPORT,vehicles (veto),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.3473684210526316
w1f77713,truck,8,TRANSPORT,vehicles (veto),high,NA,FALSE,0.4019513974347997,8,0.2688934055411751,0.16842105263157894
w1f77713,ferry,9,TRANSPORT,vehicles (veto),high,NA,FALSE,0.5968369234637935,9,0.5730960461534136,0.021052631578947368
w1f77713,unicycle,10,TRANSPORT,vehicles (veto),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.021052631578947368
w1f77713,moped,0,TRANSPORT,vehicles (veto),high,NA,FALSE,-1.1571328107971506,0,-2.1647277193567334,0.021052631578947368
w1f77713,helicopter,10,TRANSPORT,vehicles (veto),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.042105263157894736
w1f77713,train,-5,TRANSPORT,vehicles (veto),high,NA,FALSE,-2.1315604409421196,5,-0.6437145162955406,0.8210526315789474
w1f77713,taxi,10,TRANSPORT,vehicles (veto),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.08421052631578947
w1f77713,trolley,10,TRANSPORT,vehicles (veto),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.042105263157894736
w1f77713,subway,9,TRANSPORT,vehicles (veto),high,NA,FALSE,0.5968369234637935,9,0.5730960461534136,0.11578947368421053
w1f77713,tram,10,TRANSPORT,vehicles (veto),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.042105263157894736
w1f77713,motorcycle,10,TRANSPORT,vehicles (veto),high,NA,FALSE,0.7917224494927873,10,0.8772986867656521,0.12631578947368421
w22f605c,lion,-10,ANIMALS,animals (intimate),low,1,TRUE,-0.9381461332396089,10,0.9796889499619845,0.7789473684210526
