outcome,accessibility,wid,considered,evaluation,scenario,raw_outcome,subj,control,evaluation_z,abs_eval,abs_eval_z,consideration,scenario_evaluation,scenario_evaluation_z
kangaroo,0.05263157894736842,w31c2904,FALSE,-2,animals (intimate),kangaroo,44,high,0.004056727176262424,2,-0.6035533569098829,unconsidered,-3,-0.5
kangaroo,0.05263157894736842,wd61612e,FALSE,-5,animals (intimate),kangaroo,28,low,-0.6759755087522957,5,0,unconsidered,-6,-1.3085351164349377
kangaroo,0.05263157894736842,we2a0c38,FALSE,4,animals (bubble),kangaroo,34,low,0.4632446090793529,4,-0.42324274650680316,unconsidered,4,0.42103767916034224
kangaroo,0.05263157894736842,w6449213,FALSE,4,animals (bubble),kangaroo,12,high,0.9987667800733051,4,0.7831409015590776,unconsidered,0,0.27539552761294706
kangaroo,0.05263157894736842,w1c6ef1a,FALSE,-10,animals (intimate),kangaroo,27,low,-1.1836661465112688,10,1.1843333895526171,unconsidered,-6,-0.9966158955401239
kangaroo,0.05263157894736842,w94007a6,FALSE,8,animals (bubble),kangaroo,48,low,0.9492064969500142,8,0.6873078387640018,unconsidered,3,0.4649646984648462
kangaroo,0.05263157894736842,wbb75636,FALSE,2,animals (intimate),kangaroo,43,high,0.47823074229713247,2,-1.050337724853731,unconsidered,3,0.7651691780042776
kangaroo,0.05263157894736842,w92bf5b9,FALSE,-4,animals (intimate),kangaroo,8,low,-0.34092146598283857,4,-0.744443401333151,unconsidered,2,0.31631491711840076
kangaroo,0.05263157894736842,wd49ddf4,FALSE,2,animals (bubble),kangaroo,37,high,0.3413571026535773,2,-0.9639988579631799,unconsidered,0,NA
kangaroo,0.05263157894736842,wf83a6b1,FALSE,0,animals (bubble),kangaroo,25,high,-0.1026367365018846,0,-0.6878199002866071,unconsidered,2,0.23570226039551587
kangaroo,0.05263157894736842,w97a1598,FALSE,5,animals (bubble),kangaroo,6,high,0.7943519911581634,5,0.22837050028908504,unconsidered,5,1.2888145501914836
kangaroo,0.05263157894736842,wce17a9e,FALSE,6,animals (bubble),kangaroo,16,high,0.7528045608011493,6,0.278068436788182,unconsidered,2,-0.04496179869976355
kangaroo,0.05263157894736842,w742e695,FALSE,7,animals (bubble),kangaroo,38,low,1.0731081030408203,7,1.0812799554386932,unconsidered,8,0.8098292881139644
kangaroo,0.05263157894736842,wea21aec,FALSE,-2,animals (intimate),kangaroo,29,low,-0.1844845432079362,2,-0.7532783094048677,unconsidered,3,0.17244037467885318
kangaroo,0.05263157894736842,w8d45e65,FALSE,-10,animals (intimate),kangaroo,54,high,-0.7204674074804781,10,0.7436913854908361,unconsidered,-7,-0.5925842297632986
kangaroo,0.05263157894736842,w92c8d42,FALSE,-7,animals (intimate),kangaroo,47,high,-1.114042974285116,7,0.49017446235466955,unconsidered,-5,-1.316814337710522
kangaroo,0.05263157894736842,w23a7e68,FALSE,4,animals (bubble),kangaroo,51,high,0.6344004457986364,4,0.4341361471802392,unconsidered,7,0.7470873676376284
kangaroo,0.05263157894736842,w82f7259,FALSE,2,animals (bubble),kangaroo,11,low,0.07666398993450829,2,-0.31384439073593184,unconsidered,2,-0.06622661785325219
kangaroo,0.05263157894736842,w1989f41,FALSE,0,animals (intimate),kangaroo,33,high,0.5601517151854667,0,-1.1849524437211407,unconsidered,-2,-1.0914103126634984
kangaroo,0.05263157894736842,wa0d5d63,FALSE,-2,animals (intimate),kangaroo,24,low,-0.6838625509212518,2,-0.8801238275570447,unconsidered,-9,-1.367894009277969
kangaroo,0.05263157894736842,w1a640b0,FALSE,-4,animals (bubble),kangaroo,17,high,-0.8688989642318126,4,-0.36974017233127915,unconsidered,10,1.2764444150951448
kangaroo,0.05263157894736842,w7bb6604,FALSE,5,animals (intimate),kangaroo,45,low,0.31540444117103034,5,0.10268741985696271,unconsidered,4,1.0954451150103321
kangaroo,0.05263157894736842,w4127897,FALSE,-2,animals (bubble),kangaroo,19,low,-0.33563472029158614,2,-0.7966952003777024,unconsidered,5,1.3224709207345304
kangaroo,0.05263157894736842,wdfcc87f,FALSE,1,animals (bubble),kangaroo,10,high,-0.48839778037724507,1,-1.6196823415860901,unconsidered,8,0.6396021490668313
kangaroo,0.05263157894736842,w4d34db1,FALSE,-10,animals (intimate),kangaroo,53,low,-0.5608836025555992,10,0.4511000195334548,unconsidered,-10,-0.7833494518006403
kangaroo,0.05263157894736842,w3df2237,FALSE,-3,animals (intimate),kangaroo,35,high,-0.29808173774835145,3,-0.43938516799446115,unconsidered,8,0.1986798535597566
kangaroo,0.05263157894736842,w534084f,FALSE,6,animals (bubble),kangaroo,39,low,0.7196957838581819,6,0.2150980671631635,unconsidered,5,0.5487877225347652
kangaroo,0.05263157894736842,w422cd45,FALSE,-4,animals (intimate),kangaroo,13,low,-0.393710561219781,4,-0.5662370087269075,unconsidered,-10,-1.0981907596363525
koala,0.031578947368421054,w0b34d6e,FALSE,0,animals (bubble),koala,3,low,-0.2071876735251947,0,-0.9284123152015049,unconsidered,10,0.8630442403635763
koala,0.031578947368421054,w8318954,TRUE,-8,animals (intimate),Wolf,1,high,-0.9460761551028701,8,0.8188302695784511,considered,1,-1.02469507659596
koala,0.031578947368421054,w76890f1,FALSE,10,animals (bubble),koala,4,high,1.250126607351112,10,1.457034249740206,unconsidered,4,-0.2926028679903264
koala,0.031578947368421054,w1e31a72,FALSE,10,animals (bubble),koala,2,low,0.8911815278609695,10,0.8992500251415655,unconsidered,10,0.8636363636363636
koala,0.031578947368421054,w5e62b40,FALSE,1,animals (intimate),koala,5,low,0.8176524510281634,1,-1.2302586123204493,unconsidered,-5,-0.5637345210021216
koala,0.031578947368421054,w616cc3b,FALSE,6,animals (bubble),koala,41,low,0.7455195367645361,6,0.2684269180587826,unconsidered,6,0.8053424814670563
koala,0.031578947368421054,wf04dfee,FALSE,9,animals (bubble),koala,18,high,1.5544799103078561,9,1.7127911532958182,unconsidered,8,1.4803913136594802
koala,0.031578947368421054,w251ef24,FALSE,4,animals (intimate),koala,21,high,0.9610651647467547,4,0.2967591641970293,unconsidered,4,1.2142857142857142
koala,0.031578947368421054,wc5f34d8,FALSE,-10,animals (intimate),koala,9,high,-1.053385857888104,10,0.8707693054891187,unconsidered,-10,-1.3220428725378743
koala,0.031578947368421054,w0c074de,FALSE,10,animals (intimate),koala,30,low,1.6898575372861253,10,0.752867829354663,unconsidered,-10,-0.5
koala,0.031578947368421054,w3e97a1f,FALSE,1,animals (intimate),koala,36,high,1.2205630543855406,1,-2.1630115139339394,unconsidered,-10,-0.8462279213753552
koala,0.031578947368421054,wd5a2d8f,FALSE,6,animals (bubble),koala,22,high,0.662911613443696,6,0.5833430274883034,unconsidered,2,0.17244037467885318
koala,0.031578947368421054,w2777a8f,FALSE,6,animals (intimate),koala,26,high,0.7973543571885552,6,0.25674542253194843,unconsidered,2,-0.6654104630507017
koala,0.031578947368421054,w363e6ac,FALSE,3,animals (bubble),koala,40,low,0.21439736214109112,3,-0.4286607049870562,unconsidered,4,0.5255345653504332
koala,0.031578947368421054,w4a284b9,FALSE,-5,animals (intimate),koala,20,low,-0.5128400219129035,5,-0.061821644381387965,unconsidered,-7,-0.7512531337059499
koala,0.031578947368421054,w0663715,FALSE,6,animals (bubble),koala,42,high,0.5730648975910496,6,0.3774731976982778,unconsidered,1,-0.07566499084579774
koala,0.031578947368421054,w98f1b99,FALSE,1,animals (bubble),koala,31,low,-0.3471882160797262,1,-1.0927831147972868,unconsidered,10,0.7483832703767802
koala,0.031578947368421054,w73ed943,FALSE,7,animals (intimate),koala,52,high,1.4384567326237407,7,0.48330143204313925,unconsidered,0,-0.13206763594884358
koala,0.031578947368421054,w26c2bef,FALSE,-2,animals (intimate),koala,7,low,-0.15735201693494488,2,-0.7147580833368351,unconsidered,-10,-1.2262473191510108
koala,0.031578947368421054,w1c3dd8c,FALSE,10,animals (bubble),koala,23,low,0.7418560480982406,10,0.6300061907214507,unconsidered,10,0.860387565459546
koala,0.031578947368421054,wc146e19,TRUE,10,animals (bubble),whale,46,low,1.231623283750604,10,1.196826298766525,considered,10,0.8660254037844386
koala,0.031578947368421054,webaf5b1,FALSE,10,animals (bubble),koala,50,high,1.6566864071149785,10,1.7680086972272235,unconsidered,5,1.1
koala,0.031578947368421054,wc37a2ec,FALSE,5,animals (bubble),koala,32,low,0.5804678858301272,5,0.2910511350170253,unconsidered,5,0.5080813315909193
koala,0.031578947368421054,w2be12ca,FALSE,2,animals (intimate),koala,15,high,0.13049437045635043,2,-1.2349740001903986,unconsidered,10,0.6388991238024045
koala,0.031578947368421054,w2baccaf,FALSE,10,animals (bubble),koala,14,low,0.886733086598536,10,0.8528028654224417,unconsidered,10,1.1005636329070299
koala,0.031578947368421054,w2044ba1,FALSE,-2,animals (intimate),koala,49,high,0.2854375402754648,2,-1.3333333333333333,unconsidered,-8,-1.131504763712036
koala,0.031578947368421054,w31c2904,FALSE,1,animals (intimate),koala,44,high,0.6125658036156255,1,-0.896540423370991,unconsidered,-3,-0.5
koala,0.031578947368421054,wd61612e,FALSE,5,animals (intimate),koala,28,low,1.0651735289430115,5,0,unconsidered,-6,-1.3085351164349377
koala,0.031578947368421054,we2a0c38,FALSE,2,animals (bubble),koala,34,low,0.17336147947141425,2,-0.9311340423149669,unconsidered,4,0.42103767916034224
koala,0.031578947368421054,w6449213,FALSE,5,animals (bubble),koala,12,high,1.3294395653678452,5,1.239973094135206,unconsidered,0,0.27539552761294706
koala,0.031578947368421054,w1c6ef1a,FALSE,2,animals (intimate),koala,27,low,0.6183330616103643,2,-1.256111170737624,unconsidered,-6,-0.9966158955401239
koala,0.031578947368421054,w94007a6,FALSE,2,animals (bubble),koala,48,low,0.0059325406059375875,2,-1.1340579339606025,unconsidered,3,0.4649646984648462
koala,0.031578947368421054,wbb75636,FALSE,3,animals (intimate),koala,43,high,0.6297199836459135,3,-0.7638819817118043,unconsidered,3,0.7651691780042776
koala,0.031578947368421054,w92bf5b9,FALSE,6,animals (intimate),koala,8,low,0.9740613313795388,6,-0.20120091927922995,unconsidered,2,0.31631491711840076
koala,0.031578947368421054,wd49ddf4,FALSE,7,animals (bubble),koala,37,high,1.1399448198706619,7,0.5258175588890072,unconsidered,0,NA
koala,0.031578947368421054,wf83a6b1,FALSE,3,animals (bubble),koala,25,high,0.9442579758173384,3,0.5800890725308735,unconsidered,2,0.23570226039551587
koala,0.031578947368421054,w97a1598,FALSE,6,animals (bubble),koala,6,high,0.9959039889147122,6,0.6597370008351346,unconsidered,5,1.2888145501914836
koala,0.031578947368421054,wce17a9e,FALSE,8,animals (bubble),koala,16,high,1.1054697604557417,8,1.0390978427347854,unconsidered,2,-0.04496179869976355
koala,0.031578947368421054,w742e695,FALSE,5,animals (bubble),koala,38,low,0.6112641093270496,5,0.3310040679914368,unconsidered,8,0.8098292881139644
koala,0.031578947368421054,wea21aec,FALSE,5,animals (intimate),koala,29,low,1.2168129445629834,5,0.2850242251802201,unconsidered,3,0.17244037467885318
koala,0.031578947368421054,w8d45e65,FALSE,1,animals (intimate),koala,54,high,1.2143089168332941,1,-1.7968018145800488,unconsidered,-7,-0.5925842297632986
koala,0.031578947368421054,w92c8d42,FALSE,5,animals (intimate),koala,47,high,0.7812402629796887,5,-0.2047564209835962,unconsidered,-5,-1.316814337710522
koala,0.031578947368421054,w23a7e68,FALSE,0,animals (bubble),koala,51,high,-0.5612003943603323,0,-1.2022231768068163,unconsidered,7,0.7470873676376284
koala,0.031578947368421054,w82f7259,FALSE,2,animals (bubble),koala,11,low,0.07666398993450829,2,-0.31384439073593184,unconsidered,2,-0.06622661785325219
koala,0.031578947368421054,w1989f41,FALSE,0,animals (intimate),koala,33,high,0.5601517151854667,0,-1.1849524437211407,unconsidered,-2,-1.0914103126634984
koala,0.031578947368421054,wa0d5d63,FALSE,3,animals (intimate),koala,24,low,0.26484850237990676,3,-0.5421562777751395,unconsidered,-9,-1.367894009277969
koala,0.031578947368421054,w1a640b0,TRUE,10,animals (bubble),Whale,17,high,1.4176772574308518,10,1.419325177658781,considered,10,1.2764444150951448
koala,0.031578947368421054,w7bb6604,TRUE,9,animals (intimate),Koala,45,low,1.2886524310702097,9,1.4889675879259574,considered,4,1.0954451150103321
koala,0.031578947368421054,w4127897,FALSE,0,animals (bubble),koala,19,low,0.04902529622236651,0,-1.4912499904505712,unconsidered,5,1.3224709207345304
koala,0.031578947368421054,wdfcc87f,FALSE,2,animals (bubble),koala,10,high,-0.31052451468429776,2,-1.2946440485467046,unconsidered,8,0.6396021490668313
koala,0.031578947368421054,w4d34db1,FALSE,10,animals (intimate),koala,53,low,2.430495611074263,10,0.4511000195334548,unconsidered,-10,-0.7833494518006403
koala,0.031578947368421054,w3df2237,FALSE,-1,animals (intimate),koala,35,high,0.09677978498323099,1,-1.1082999013591632,unconsidered,8,0.1986798535597566
koala,0.031578947368421054,w534084f,FALSE,0,animals (bubble),koala,39,low,-0.23341484881886979,0,-1.3658727264860882,unconsidered,5,0.5487877225347652
koala,0.031578947368421054,w422cd45,FALSE,5,animals (intimate),koala,13,low,0.8991497952181486,5,-0.2882661135336984,unconsidered,-10,-1.0981907596363525
lemur,0.05263157894736842,w0b34d6e,FALSE,3,animals (bubble),lemur,3,low,0.39092013872678244,3,-0.12588641562054306,unconsidered,10,0.8630442403635763
lemur,0.05263157894736842,w76890f1,FALSE,7,animals (bubble),lemur,4,high,0.6393155614140865,7,0.5190293679332064,unconsidered,4,-0.2926028679903264
lemur,0.05263157894736842,w1e31a72,FALSE,2,animals (bubble),lemur,2,low,-0.6654674291014226,2,-0.8726712066644751,unconsidered,10,0.8636363636363636
lemur,0.05263157894736842,w5e62b40,FALSE,-4,animals (intimate),lemur,5,low,-0.20954912061525796,4,-0.2538628882566007,unconsidered,-5,-0.5637345210021216
lemur,0.05263157894736842,w616cc3b,FALSE,6,animals (bubble),lemur,41,low,0.7455195367645361,6,0.2684269180587826,unconsidered,6,0.8053424814670563
lemur,0.05263157894736842,wf04dfee,FALSE,2,animals (bubble),lemur,18,high,-0.03636210316509608,2,-0.6107627368341676,unconsidered,8,1.4803913136594802
lemur,0.05263157894736842,w251ef24,FALSE,3,animals (intimate),lemur,21,high,0.7196381668393574,3,-0.09891972139900977,unconsidered,4,1.2142857142857142
lemur,0.05263157894736842,wc5f34d8,FALSE,-10,animals (intimate),lemur,9,high,-1.053385857888104,10,0.8707693054891187,unconsidered,-10,-1.3220428725378743
lemur,0.05263157894736842,w0c074de,FALSE,5,animals (intimate),lemur,30,low,1.0517295162130431,5,-1.1120341332669796,unconsidered,-10,-0.5
lemur,0.05263157894736842,w3e97a1f,FALSE,-10,animals (intimate),lemur,36,high,-0.5626032828808352,10,0.5058655960006792,unconsidered,-10,-0.8462279213753552
lemur,0.05263157894736842,wd5a2d8f,TRUE,4,animals (bubble),Emu,22,high,0.19391292093931248,4,0.026758854471940548,considered,2,0.17244037467885318
lemur,0.05263157894736842,w2777a8f,FALSE,2,animals (intimate),lemur,26,high,0.1517232987362838,2,-0.8357882903699593,unconsidered,2,-0.6654104630507017
lemur,0.05263157894736842,w363e6ac,FALSE,3,animals (bubble),lemur,40,low,0.21439736214109112,3,-0.4286607049870562,unconsidered,4,0.5255345653504332
lemur,0.05263157894736842,w4a284b9,FALSE,-5,animals (intimate),lemur,20,low,-0.5128400219129035,5,-0.061821644381387965,unconsidered,-7,-0.7512531337059499
lemur,0.05263157894736842,w0663715,FALSE,7,animals (bubble),lemur,42,high,0.7782840838905472,7,0.671680248845465,unconsidered,1,-0.07566499084579774
lemur,0.05263157894736842,w98f1b99,FALSE,-1,animals (bubble),lemur,31,low,-0.7011840442394471,1,-1.0927831147972868,unconsidered,10,0.7483832703767802
lemur,0.05263157894736842,w73ed943,FALSE,5,animals (intimate),lemur,52,high,1.1109509586781567,5,-0.14870813293635057,unconsidered,0,-0.13206763594884358
lemur,0.05263157894736842,w26c2bef,FALSE,1,animals (intimate),lemur,7,low,0.34420753704519186,1,-0.9789078097874045,unconsidered,-10,-1.2262473191510108
lemur,0.05263157894736842,w1c3dd8c,FALSE,10,animals (bubble),lemur,23,low,0.7418560480982406,10,0.6300061907214507,unconsidered,10,0.860387565459546
lemur,0.05263157894736842,wc146e19,FALSE,-3,animals (bubble),lemur,46,low,-0.9276348396696663,3,-0.49147239645165297,unconsidered,10,0.8660254037844386
lemur,0.05263157894736842,webaf5b1,FALSE,-2,animals (bubble),lemur,50,high,-0.666397453648497,2,-0.6754850504356502,unconsidered,5,1.1
lemur,0.05263157894736842,wc37a2ec,FALSE,6,animals (bubble),lemur,32,low,0.8117480590905685,6,0.681672395171454,unconsidered,5,0.5080813315909193
lemur,0.05263157894736842,w2be12ca,FALSE,10,animals (intimate),lemur,15,high,1.2632965650561585,10,1.1086045676127763,unconsidered,10,0.6388991238024045
lemur,0.05263157894736842,w2baccaf,FALSE,10,animals (bubble),lemur,14,low,0.886733086598536,10,0.8528028654224417,unconsidered,10,1.1005636329070299
lemur,0.05263157894736842,w2044ba1,FALSE,-1,animals (intimate),lemur,49,high,0.461346722073135,1,-1.6666666666666667,unconsidered,-8,-1.131504763712036
lemur,0.05263157894736842,w31c2904,FALSE,1,animals (intimate),lemur,44,high,0.6125658036156255,1,-0.896540423370991,unconsidered,-3,-0.5
lemur,0.05263157894736842,w6449213,FALSE,2,animals (bubble),lemur,12,high,0.3374212094842247,2,-0.13052348359317953,unconsidered,0,0.27539552761294706
lemur,0.05263157894736842,w1c6ef1a,FALSE,2,animals (intimate),lemur,27,low,0.6183330616103643,2,-1.256111170737624,unconsidered,-6,-0.9966158955401239
lemur,0.05263157894736842,w94007a6,FALSE,3,animals (bubble),lemur,48,low,0.1631448666632837,3,-0.8304969718398352,unconsidered,3,0.4649646984648462
lemur,0.05263157894736842,wbb75636,FALSE,10,animals (intimate),lemur,43,high,1.690144673087381,10,1.2413082202816819,unconsidered,3,0.7651691780042776
lemur,0.05263157894736842,wd49ddf4,FALSE,-7,animals (bubble),lemur,37,high,-1.0961007883371747,7,0.5258175588890072,unconsidered,0,NA
lemur,0.05263157894736842,wf83a6b1,FALSE,1,animals (bubble),lemur,25,high,0.246328167604523,1,-0.2651835760141136,unconsidered,2,0.23570226039551587
lemur,0.05263157894736842,w97a1598,FALSE,3,animals (bubble),lemur,6,high,0.3912479956450655,3,-0.6343625008030142,unconsidered,5,1.2888145501914836
lemur,0.05263157894736842,wce17a9e,FALSE,7,animals (bubble),lemur,16,high,0.9291371606284455,7,0.6585831397614837,unconsidered,2,-0.04496179869976355
lemur,0.05263157894736842,w742e695,FALSE,2,animals (bubble),lemur,38,low,-0.08150188124360663,2,-0.7944097631794478,unconsidered,8,0.8098292881139644
lemur,0.05263157894736842,wea21aec,FALSE,-2,animals (intimate),lemur,29,low,-0.1844845432079362,2,-0.7532783094048677,unconsidered,3,0.17244037467885318
lemur,0.05263157894736842,w8d45e65,FALSE,2,animals (intimate),lemur,54,high,1.3901976735890917,2,-1.5145247923499505,unconsidered,-7,-0.5925842297632986
lemur,0.05263157894736842,w92c8d42,FALSE,8,animals (intimate),lemur,47,high,1.25506107229589,8,0.8376399040238024,unconsidered,-5,-1.316814337710522
lemur,0.05263157894736842,w23a7e68,FALSE,5,animals (bubble),lemur,51,high,0.9333006558383786,5,0.8432259781770031,unconsidered,7,0.7470873676376284
lemur,0.05263157894736842,w82f7259,FALSE,2,animals (bubble),lemur,11,low,0.07666398993450829,2,-0.31384439073593184,unconsidered,2,-0.06622661785325219
lemur,0.05263157894736842,w1989f41,FALSE,0,animals (intimate),lemur,33,high,0.5601517151854667,0,-1.1849524437211407,unconsidered,-2,-1.0914103126634984
lemur,0.05263157894736842,wa0d5d63,FALSE,2,animals (intimate),lemur,24,low,0.07510629171967503,2,-0.8801238275570447,unconsidered,-9,-1.367894009277969
lemur,0.05263157894736842,w7bb6604,FALSE,8,animals (intimate),lemur,45,low,1.0453404335954148,8,1.1423975459087088,unconsidered,4,1.0954451150103321
lemur,0.05263157894736842,w4127897,FALSE,7,animals (bubble),lemur,19,low,1.3953353540212008,7,0.9396917748044696,unconsidered,5,1.3224709207345304
lemur,0.05263157894736842,wdfcc87f,FALSE,2,animals (bubble),lemur,10,high,-0.31052451468429776,2,-1.2946440485467046,unconsidered,8,0.6396021490668313
lemur,0.05263157894736842,w4d34db1,FALSE,0,animals (intimate),lemur,53,low,0.9348060042593319,0,-2.3750687775436106,unconsidered,-10,-0.7833494518006403
lemur,0.05263157894736842,w3df2237,FALSE,-5,animals (intimate),lemur,35,high,-0.6929432604799338,5,0.229529565370241,unconsidered,8,0.1986798535597566
lemur,0.05263157894736842,w534084f,FALSE,-6,animals (bubble),lemur,39,low,-1.1865254814959214,6,0.2150980671631635,unconsidered,5,0.5487877225347652
lion,0.7789473684210526,w0b34d6e,FALSE,10,animals (bubble),lion,3,low,1.786505033981396,10,1.7466740167350345,unconsidered,10,0.8630442403635763
lion,0.7789473684210526,w8318954,TRUE,-10,animals (intimate),Lion,1,high,-1.2878026592871845,10,1.4938964460248079,considered,1,-1.02469507659596
lion,0.7789473684210526,w76890f1,TRUE,7,animals (bubble),Lion,4,high,0.6393155614140865,7,0.5190293679332064,considered,4,-0.2926028679903264
lion,0.7789473684210526,w1e31a72,FALSE,10,animals (bubble),lion,2,low,0.8911815278609695,10,0.8992500251415655,unconsidered,10,0.8636363636363636
lion,0.7789473684210526,w5e62b40,FALSE,-8,animals (intimate),lion,5,low,-1.031310377929995,8,1.047998077161864,unconsidered,-5,-0.5637345210021216
lion,0.7789473684210526,w616cc3b,FALSE,7,animals (bubble),lion,41,low,0.9218000183640322,7,0.6588660715988299,unconsidered,6,0.8053424814670563
lion,0.7789473684210526,wf04dfee,FALSE,3,animals (bubble),lion,18,high,0.19090104161675422,3,-0.27882646681559825,unconsidered,8,1.4803913136594802
lion,0.7789473684210526,w251ef24,TRUE,1,animals (intimate),lion,21,high,0.23678417102456273,1,-0.890277492591088,considered,4,1.2142857142857142
lion,0.7789473684210526,wc5f34d8,FALSE,-10,animals (intimate),lion,9,high,-1.053385857888104,10,0.8707693054891187,unconsidered,-10,-1.3220428725378743
lion,0.7789473684210526,w0c074de,TRUE,-10,animals (intimate),Lions,30,low,-0.8626545470062039,10,0.752867829354663,considered,-10,-0.5
lion,0.7789473684210526,w3e97a1f,FALSE,-10,animals (intimate),lion,36,high,-0.5626032828808352,10,0.5058655960006792,unconsidered,-10,-0.8462279213753552
lion,0.7789473684210526,wd5a2d8f,FALSE,10,animals (bubble),lion,22,high,1.6009089984524632,10,1.696511373521029,unconsidered,2,0.17244037467885318
lion,0.7789473684210526,w2777a8f,FALSE,-10,animals (intimate),lion,26,high,-1.7851698766205306,10,1.3492791354338562,unconsidered,2,-0.6654104630507017
lion,0.7789473684210526,w363e6ac,FALSE,6,animals (bubble),lion,40,low,0.8575894485643645,6,0.6429910574805842,unconsidered,4,0.5255345653504332
lion,0.7789473684210526,w4a284b9,FALSE,-10,animals (intimate),lion,20,low,-1.4147310949321477,10,1.6897916130912685,unconsidered,-7,-0.7512531337059499
lion,0.7789473684210526,w0663715,FALSE,8,animals (bubble),lion,42,high,0.9835032701900448,8,0.9658872999926521,unconsidered,1,-0.07566499084579774
lion,0.7789473684210526,w98f1b99,FALSE,10,animals (bubble),lion,31,low,1.2457930106390176,10,1.297041640927621,unconsidered,10,0.7483832703767802
lion,0.7789473684210526,w73ed943,FALSE,-9,animals (intimate),lion,52,high,-1.1815894589409297,9,1.115310997022629,unconsidered,0,-0.13206763594884358
lion,0.7789473684210526,w26c2bef,TRUE,-10,animals (intimate),lion,7,low,-1.4948441608819762,10,1.3984397282677208,considered,-10,-1.2262473191510108
lion,0.7789473684210526,w1c3dd8c,FALSE,10,animals (bubble),lion,23,low,0.7418560480982406,10,0.6300061907214507,unconsidered,10,0.860387565459546
lion,0.7789473684210526,wc146e19,FALSE,10,animals (bubble),lion,46,low,1.231623283750604,10,1.196826298766525,unconsidered,10,0.8660254037844386
lion,0.7789473684210526,webaf5b1,FALSE,-5,animals (bubble),lion,50,high,-1.2471684188393657,5,0.24082510493792741,unconsidered,5,1.1
lion,0.7789473684210526,wc37a2ec,FALSE,5,animals (bubble),lion,32,low,0.5804678858301272,5,0.2910511350170253,unconsidered,5,0.5080813315909193
lion,0.7789473684210526,w2be12ca,FALSE,3,animals (intimate),lion,15,high,0.27209464478132644,3,-0.9420266792150017,unconsidered,10,0.6388991238024045
lion,0.7789473684210526,w2baccaf,FALSE,10,animals (bubble),lion,14,low,0.886733086598536,10,0.8528028654224417,unconsidered,10,1.1005636329070299
lion,0.7789473684210526,w2044ba1,TRUE,-10,animals (intimate),Lion,49,high,-1.1218359141058967,10,1.3333333333333333,considered,-8,-1.131504763712036
lion,0.7789473684210526,w31c2904,FALSE,-10,animals (intimate),lion,44,high,-1.618634143328706,10,1.740343174778983,unconsidered,-3,-0.5
lion,0.7789473684210526,wd61612e,TRUE,-10,animals (intimate),lion,28,low,-1.5465500275999495,10,1.6893434459987149,considered,-6,-1.3085351164349377
lion,0.7789473684210526,we2a0c38,TRUE,4,animals (bubble),bird,34,low,0.4632446090793529,4,-0.42324274650680316,considered,4,0.42103767916034224
lion,0.7789473684210526,we2a0c38,TRUE,3,animals (bubble),lion,34,low,0.3183030442753836,3,-0.677188394410885,considered,4,0.42103767916034224
lion,0.7789473684210526,w6449213,FALSE,2,animals (bubble),lion,12,high,0.3374212094842247,2,-0.13052348359317953,unconsidered,0,0.27539552761294706
lion,0.7789473684210526,w1c6ef1a,FALSE,-10,animals (intimate),lion,27,low,-1.1836661465112688,10,1.1843333895526171,unconsidered,-6,-0.9966158955401239
lion,0.7789473684210526,w94007a6,TRUE,7,animals (bubble),Lion,48,low,0.7919941708926682,7,0.38374687664323437,considered,3,0.4649646984648462
lion,0.7789473684210526,wbb75636,TRUE,-10,animals (intimate),Lion,43,high,-1.3396401538882408,10,1.2413082202816819,considered,3,0.7651691780042776
lion,0.7789473684210526,w92bf5b9,TRUE,3,animals (intimate),Lion,8,low,0.5795664921708256,3,-1.0160646423601116,considered,2,0.31631491711840076
lion,0.7789473684210526,wd49ddf4,FALSE,-10,animals (bubble),lion,37,high,-1.5752534186674256,10,1.4197074090003194,unconsidered,0,NA
lion,0.7789473684210526,wf83a6b1,TRUE,1,animals (bubble),Lion,25,high,0.246328167604523,1,-0.2651835760141136,considered,2,0.23570226039551587
lion,0.7789473684210526,w97a1598,FALSE,6,animals (bubble),lion,6,high,0.9959039889147122,6,0.6597370008351346,unconsidered,5,1.2888145501914836
lion,0.7789473684210526,wce17a9e,FALSE,5,animals (bubble),lion,16,high,0.5764719609738531,5,-0.10244626618511965,unconsidered,2,-0.04496179869976355
lion,0.7789473684210526,w742e695,FALSE,4,animals (bubble),lion,38,low,0.3803421124701642,4,-0.044133875732191394,unconsidered,8,0.8098292881139644
lion,0.7789473684210526,wea21aec,FALSE,-10,animals (intimate),lion,29,low,-1.7859673863747014,10,2.0155284494887,unconsidered,3,0.17244037467885318
lion,0.7789473684210526,w8d45e65,TRUE,-10,animals (intimate),Lions,54,high,-0.7204674074804781,10,0.7436913854908361,considered,-7,-0.5925842297632986
lion,0.7789473684210526,w92c8d42,TRUE,-10,animals (intimate),lion,47,high,-1.587863783601317,10,1.5325707873620682,considered,-5,-1.316814337710522
lion,0.7789473684210526,w23a7e68,FALSE,4,animals (bubble),lion,51,high,0.6344004457986364,4,0.4341361471802392,unconsidered,7,0.7470873676376284
lion,0.7789473684210526,w82f7259,FALSE,2,animals (bubble),lion,11,low,0.07666398993450829,2,-0.31384439073593184,unconsidered,2,-0.06622661785325219
lion,0.7789473684210526,w1989f41,FALSE,-10,animals (intimate),lion,33,high,-1.2948961727664035,10,1.3330714991862833,unconsidered,-2,-1.0914103126634984
